유곡면                                  0349      경상남도  의령군                        Y                               
의령읍                                  0350      경상남도  의령군                        Y                               
정곡면                                  0351      경상남도  의령군                        Y                               
지정면                                  0352      경상남도  의령군                        Y                               
칠곡면                                  0353      경상남도  의령군                        Y                               
화정면                                  0354      경상남도  의령군                        Y                               
금곡면                                  0355      경상남도  진주시                        Y                               
금산면                                  0356      경상남도  진주시                        Y                               
내동면                                  0357      경상남도  진주시                        Y                               
대곡면                                  0358      경상남도  진주시                        Y                               
대평면                                  0359      경상남도  진주시                        Y                               
명석면                                  0360      경상남도  진주시                        Y                               
문산읍                                  0361      경상남도  진주시                        Y                               
미천면                                  0362      경상남도  진주시                        Y                               
사봉면                                  0363      경상남도  진주시                        Y                               
수곡면                                  0364      경상남도  진주시                        Y                               
이반성면                                0365      경상남도  진주시                        Y                               
일반성면                                0366      경상남도  진주시                        Y                               
정촌면                                  0367      경상남도  진주시                        Y                               
지수면                                  0368      경상남도  진주시                        Y                               
진성면                                  0369      경상남도  진주시                        Y                               
집현면                                  0370      경상남도  진주시                        Y                               
계성면                                  0371      경상남도  창녕군                        Y                               
고암면                                  0372      경상남도  창녕군                        Y                               
길곡면                                  0373      경상남도  창녕군                        Y                               
남지읍                                  0374      경상남도  창녕군                        Y                               
대지면                                  0375      경상남도  창녕군                        Y                               
대합면                                  0376      경상남도  창녕군                        Y                               
도천면                                  0377      경상남도  창녕군                        Y                               
부곡면                                  0378      경상남도  창녕군                        Y                               
성산면                                  0379      경상남도  창녕군                        Y                               
영산면                                  0380      경상남도  창녕군                        Y                               
유어면                                  0381      경상남도  창녕군                        Y                               
이방면                                  0382      경상남도  창녕군                        Y                               
장마면                                  0383      경상남도  창녕군                        Y                               
창녕읍                                  0384      경상남도  창녕군                        Y                               
구산면                                  0385      경상남도  창원시 마�                    Y                               
진동면                                  0386      경상남도  창원시 마�                    Y                               
진북면                                  0387      경상남도  창원시 마�                    Y                               
진전면                                  0388      경상남도  창원시 마�                    Y                               
내서읍                                  0389      경상남도  창원시 마�                    Y                               
대산면                                  0390      경상남도  창원시 의�                    Y                               
동읍                                    0391      경상남도  창원시 의�                    Y                               
북면                                    0392      경상남도  창원시 의�                    Y                               
광도면                                  0393      경상남도  통영시                        Y                               
도산면                                  0394      경상남도  통영시                        Y                               
사량면                                  0395      경상남도  통영시                        Y                               
산양읍                                  0396      경상남도  통영시                        Y                               
욕지면                                  0397      경상남도  통영시                        Y                               
용남면                                  0398      경상남도  통영시                        Y                               
한산면                                  0399      경상남도  통영시                        Y                               
고전면                                  0400      경상남도  하동군                        Y                               
금남면                                  0401      경상남도  하동군                        Y                               
금성면                                  0402      경상남도  하동군                        Y                               
북천면                                  0403      경상남도  하동군                        Y                               
악양면                                  0404      경상남도  하동군                        Y                               
양보면                                  0405      경상남도  하동군                        Y                               
옥종면                                  0406      경상남도  하동군                        Y                               
적량면                                  0407      경상남도  하동군                        Y                               
진교면                                  0408      경상남도  하동군                        Y                               
청암면                                  0409      경상남도  하동군                        Y                               
하동읍                                  0410      경상남도  하동군                        Y                               
화개면                                  0411      경상남도  하동군                        Y                               
횡천면                                  0412      경상남도  하동군                        Y                               
가야읍                                  0413      경상남도  함안군                        Y                               
군북면                                  0414      경상남도  함안군                        Y                               
대산면                                  0415      경상남도  함안군                        Y                               
법수면                                  0416      경상남도  함안군                        Y                               
산인면                                  0417      경상남도  함안군                        Y                               
여항면                                  0418      경상남도  함안군                        Y                               
칠북면                                  0419      경상남도  함안군                        Y                               
칠서면                                  0420      경상남도  함안군                        Y                               
칠원읍                                  0421      경상남도  함안군                        Y                               
함안면                                  0422      경상남도  함안군                        Y                               
마천면                                  0423      경상남도  함양군                        Y                               
백전면                                  0424      경상남도  함양군                        Y                               
병곡면                                  0425      경상남도  함양군                        Y                               
서상면                                  0426      경상남도  함양군                        Y                               
서하면                                  0427      경상남도  함양군                        Y                               
수동면                                  0428      경상남도  함양군                        Y                               
안의면                                  0429      경상남도  함양군                        Y                               
유림면                                  0430      경상남도  함양군                        Y                               
지곡면                                  0431      경상남도  함양군                        Y                               
함양읍                                  0432      경상남도  함양군                        Y                               
휴천면                                  0433      경상남도  함양군                        Y                               
가야면                                  0434      경상남도  합천군                        Y                               
가회면                                  0435      경상남도  합천군                        Y                               
대병면                                  0436      경상남도  합천군                        Y                               
대양면                                  0437      경상남도  합천군                        Y                               
덕곡면                                  0438      경상남도  합천군                        Y                               
묘산면                                  0439      경상남도  합천군                        Y                               
봉산면                                  0440      경상남도  합천군                        Y                               
삼가면                                  0441      경상남도  합천군                        Y                               
쌍백면                                  0442      경상남도  합천군                        Y                               
쌍책면                                  0443      경상남도  합천군                        Y                               
야로면                                  0444      경상남도  합천군                        Y                               
용주면                                  0445      경상남도  합천군                        Y                               
율곡면                                  0446      경상남도  합천군                        Y                               
적중면                                  0447      경상남도  합천군                        Y                               
청덕면                                  0448      경상남도  합천군                        Y                               
초계면                                  0449      경상남도  합천군                        Y                               
합천읍                                  0450      경상남도  합천군                        Y                               
남산면                                  0451      경상북도  경산시                        Y                               
남천면                                  0452      경상북도  경산시                        Y                               
압량면                                  0453      경상북도  경산시                        Y                               
와촌면                                  0454      경상북도  경산시                        Y                               
용성면                                  0455      경상북도  경산시                        Y                               
자인면                                  0456      경상북도  경산시                        Y                               
진량읍                                  0457      경상북도  경산시                        Y                               
하양읍                                  0458      경상북도  경산시                        Y                               
감포읍                                  0459      경상북도  경주시                        Y                               
강동면                                  0460      경상북도  경주시                        Y                               
건천읍                                  0461      경상북도  경주시                        Y                               
내남면                                  0462      경상북도  경주시                        Y                               
산내면                                  0463      경상북도  경주시                        Y                               
서면                                    0464      경상북도  경주시                        Y                               
안강읍                                  0465      경상북도  경주시                        Y                               
양남면                                  0466      경상북도  경주시                        Y                               
양북면                                  0467      경상북도  경주시                        Y                               
외동읍                                  0468      경상북도  경주시                        Y                               
천북면                                  0469      경상북도  경주시                        Y                               
현곡면                                  0470      경상북도  경주시                        Y                               
개진면                                  0471      경상북도  고령군                        Y                               
다산면                                  0472      경상북도  고령군                        Y                               
대가야읍                                0473      경상북도  고령군                        Y                               
덕곡면                                  0474      경상북도  고령군                        Y                               
성산면                                  0475      경상북도  고령군                        Y                               
쌍림면                                  0476      경상북도  고령군                        Y                               
우곡면                                  0477      경상북도  고령군                        Y                               
운수면                                  0478      경상북도  고령군                        Y                               
고아읍                                  0479      경상북도  구미시                        Y                               
도개면                                  0480      경상북도  구미시                        Y                               
무을면                                  0481      경상북도  구미시                        Y                               
산동면                                  0482      경상북도  구미시                        Y                               
선산읍                                  0483      경상북도  구미시                        Y                               
옥성면                                  0484      경상북도  구미시                        Y                               
장천면                                  0485      경상북도  구미시                        Y                               
해평면                                  0486      경상북도  구미시                        Y                               
고로면                                  0487      경상북도  군위군                        Y                               
군위읍                                  0488      경상북도  군위군                        Y                               
부계면                                  0489      경상북도  군위군                        Y                               
산성면                                  0490      경상북도  군위군                        Y                               
소보면                                  0491      경상북도  군위군                        Y                               
우보면                                  0492      경상북도  군위군                        Y                               
의흥면                                  0493      경상북도  군위군                        Y                               
효령면                                  0494      경상북도  군위군                        Y                               
감문면                                  0495      경상북도  김천시                        Y                               
감천면                                  0496      경상북도  김천시                        Y                               
개령면                                  0497      경상북도  김천시                        Y                               
구성면                                  0498      경상북도  김천시                        Y                               
남면                                    0499      경상북도  김천시                        Y                               
농소면                                  0500      경상북도  김천시                        Y                               
대덕면                                  0501      경상북도  김천시                        Y                               
대항면                                  0502      경상북도  김천시                        Y                               
봉산면                                  0503      경상북도  김천시                        Y                               
부항면                                  0504      경상북도  김천시                        Y                               
아포읍                                  0505      경상북도  김천시                        Y                               
어모면                                  0506      경상북도  김천시                        Y                               
조마면                                  0507      경상북도  김천시                        Y                               
증산면                                  0508      경상북도  김천시                        Y                               
지례면                                  0509      경상북도  김천시                        Y                               
가은읍                                  0510      경상북도  문경시                        Y                               
농암면                                  0511      경상북도  문경시                        Y                               
동로면                                  0512      경상북도  문경시                        Y                               
마성면                                  0513      경상북도  문경시                        Y                               
문경읍                                  0514      경상북도  문경시                        Y                               
산북면                                  0515      경상북도  문경시                        Y                               
산양면                                  0516      경상북도  문경시                        Y                               
영순면                                  0517      경상북도  문경시                        Y                               
호계면                                  0518      경상북도  문경시                        Y                               
명호면                                  0519      경상북도  봉화군                        Y                               
물야면                                  0520      경상북도  봉화군                        Y                               
법전면                                  0521      경상북도  봉화군                        Y                               
봉성면                                  0522      경상북도  봉화군                        Y                               
봉화읍                                  0523      경상북도  봉화군                        Y                               
상운면                                  0524      경상북도  봉화군                        Y                               
석포면                                  0525      경상북도  봉화군                        Y                               
소천면                                  0526      경상북도  봉화군                        Y                               
재산면                                  0527      경상북도  봉화군                        Y                               
춘양면                                  0528      경상북도  봉화군                        Y                               
공검면                                  0529      경상북도  상주시                        Y                               
공성면                                  0530      경상북도  상주시                        Y                               
낙동면                                  0531      경상북도  상주시                        Y                               
내서면                                  0532      경상북도  상주시                        Y                               
모동면                                  0533      경상북도  상주시                        Y                               
모서면                                  0534      경상북도  상주시                        Y                               
사벌면                                  0535      경상북도  상주시                        Y                               
외남면                                  0536      경상북도  상주시                        Y                               
외서면                                  0537      경상북도  상주시                        Y                               
은척면                                  0538      경상북도  상주시                        Y                               
이안면                                  0539      경상북도  상주시                        Y                               
중동면                                  0540      경상북도  상주시                        Y                               
청리면                                  0541      경상북도  상주시                        Y                               
함창읍                                  0542      경상북도  상주시                        Y                               
화남면                                  0543      경상북도  상주시                        Y                               
화동면                                  0544      경상북도  상주시                        Y                               
화북면                                  0545      경상북도  상주시                        Y                               
화서면                                  0546      경상북도  상주시                        Y                               
가천면                                  0547      경상북도  성주군                        Y                               
금수면                                  0548      경상북도  성주군                        Y                               
대가면                                  0549      경상북도  성주군                        Y                               
벽진면                                  0550      경상북도  성주군                        Y                               
선남면                                  0551      경상북도  성주군                        Y                               
성주읍                                  0552      경상북도  성주군                        Y                               
수륜면                                  0553      경상북도  성주군                        Y                               
용암면                                  0554      경상북도  성주군                        Y                               
월항면                                  0555      경상북도  성주군                        Y                               
초전면                                  0556      경상북도  성주군                        Y                               
길안면                                  0557      경상북도  안동시                        Y                               
남선면                                  0558      경상북도  안동시                        Y                               
남후면                                  0559      경상북도  안동시                        Y                               
녹전면                                  0560      경상북도  안동시                        Y                               
도산면                                  0561      경상북도  안동시                        Y                               
북후면                                  0562      경상북도  안동시                        Y                               
서후면                                  0563      경상북도  안동시                        Y                               
예안면                                  0564      경상북도  안동시                        Y                               
와룡면                                  0565      경상북도  안동시                        Y                               
일직면                                  0566      경상북도  안동시                        Y                               
임동면                                  0567      경상북도  안동시                        Y                               
임하면                                  0568      경상북도  안동시                        Y                               
풍산읍                                  0569      경상북도  안동시                        Y                               
풍천면                                  0570      경상북도  안동시                        Y                               
강구면                                  0571      경상북도  영덕군                        Y                               
남정면                                  0572      경상북도  영덕군                        Y                               
달산면                                  0573      경상북도  영덕군                        Y                               
병곡면                                  0574      경상북도  영덕군                        Y                               
영덕읍                                  0575      경상북도  영덕군                        Y                               
영해면                                  0576      경상북도  영덕군                        Y                               
지품면                                  0577      경상북도  영덕군                        Y                               
창수면                                  0578      경상북도  영덕군                        Y                               
축산면                                  0579      경상북도  영덕군                        Y                               
석보면                                  0580      경상북도  영양군                        Y                               
수비면                                  0581      경상북도  영양군                        Y                               
영양읍                                  0582      경상북도  영양군                        Y                               
일월면                                  0583      경상북도  영양군                        Y                               
입암면                                  0584      경상북도  영양군                        Y                               
청기면                                  0585      경상북도  영양군                        Y                               
단산면                                  0586      경상북도  영주시                        Y                               
문수면                                  0587      경상북도  영주시                        Y                               
봉현면                                  0588      경상북도  영주시                        Y                               
부석면                                  0589      경상북도  영주시                        Y                               
순흥면                                  0590      경상북도  영주시                        Y                               
안정면                                  0591      경상북도  영주시                        Y                               
이산면                                  0592      경상북도  영주시                        Y                               
장수면                                  0593      경상북도  영주시                        Y                               
평은면                                  0594      경상북도  영주시                        Y                               
풍기읍                                  0595      경상북도  영주시                        Y                               
고경면                                  0596      경상북도  영천시                        Y                               
금호읍                                  0597      경상북도  영천시                        Y                               
대창면                                  0598      경상북도  영천시                        Y                               
북안면                                  0599      경상북도  영천시                        Y                               
신녕면                                  0600      경상북도  영천시                        Y                               
임고면                                  0601      경상북도  영천시                        Y                               
자양면                                  0602      경상북도  영천시                        Y                               
청통면                                  0603      경상북도  영천시                        Y                               
화남면                                  0604      경상북도  영천시                        Y                               
화북면                                  0605      경상북도  영천시                        Y                               
화산면                                  0606      경상북도  영천시                        Y                               
감천면                                  0607      경상북도  예천군                        Y                               
개포면                                  0608      경상북도  예천군                        Y                               
보문면                                  0609      경상북도  예천군                        Y                               
상리면                                  0610      경상북도  예천군                        Y                               
예천읍                                  0611      경상북도  예천군                        Y                               
용궁면                                  0612      경상북도  예천군                        Y                               
용문면                                  0613      경상북도  예천군                        Y                               
유천면                                  0614      경상북도  예천군                        Y                               
지보면                                  0615      경상북도  예천군                        Y                               
풍양면                                  0616      경상북도  예천군                        Y                               
하리면                                  0617      경상북도  예천군                        Y                               
호명면                                  0618      경상북도  예천군                        Y                               
북면                                    0619      경상북도  울릉군                        Y                               
서면                                    0620      경상북도  울릉군                        Y                               
울릉읍                                  0621      경상북도  울릉군                        Y                               
근남면                                  0622      경상북도  울진군                        Y                               
금강송면                                0623      경상북도  울진군                        Y                               
기성면                                  0624      경상북도  울진군                        Y                               
매화면                                  0625      경상북도  울진군                        Y                               
북면                                    0626      경상북도  울진군                        Y                               
온정면                                  0627      경상북도  울진군                        Y                               
울진읍                                  0628      경상북도  울진군                        Y                               
죽변면                                  0629      경상북도  울진군                        Y                               
평해읍                                  0630      경상북도  울진군                        Y                               
후포면                                  0631      경상북도  울진군                        Y                               
가음면                                  0632      경상북도  의성군                        Y                               
구천면                                  0633      경상북도  의성군                        Y                               
금성면                                  0634      경상북도  의성군                        Y                               
다인면                                  0635      경상북도  의성군                        Y                               
단밀면                                  0636      경상북도  의성군                        Y                               
단북면                                  0637      경상북도  의성군                        Y                               
단촌면                                  0638      경상북도  의성군                        Y                               
봉양면                                  0639      경상북도  의성군                        Y                               
비안면                                  0640      경상북도  의성군                        Y                               
사곡면                                  0641      경상북도  의성군                        Y                               
신평면                                  0642      경상북도  의성군                        Y                               
안계면                                  0643      경상북도  의성군                        Y                               
안사면                                  0644      경상북도  의성군                        Y                               
안평면                                  0645      경상북도  의성군                        Y                               
옥산면                                  0646      경상북도  의성군                        Y                               
의성읍                                  0647      경상북도  의성군                        Y                               
점곡면                                  0648      경상북도  의성군                        Y                               
춘산면                                  0649      경상북도  의성군                        Y                               
각남면                                  0650      경상북도  청도군                        Y                               
각북면                                  0651      경상북도  청도군                        Y                               
금천면                                  0652      경상북도  청도군                        Y                               
매전면                                  0653      경상북도  청도군                        Y                               
운문면                                  0654      경상북도  청도군                        Y                               
이서면                                  0655      경상북도  청도군                        Y                               
청도읍                                  0656      경상북도  청도군                        Y                               
풍각면                                  0657      경상북도  청도군                        Y                               
화양읍                                  0658      경상북도  청도군                        Y                               
부남면                                  0659      경상북도  청송군                        Y                               
부동면                                  0660      경상북도  청송군                        Y                               
안덕면                                  0661      경상북도  청송군                        Y                               
진보면                                  0662      경상북도  청송군                        Y                               
청송읍                                  0663      경상북도  청송군                        Y                               
파천면                                  0664      경상북도  청송군                        Y                               
현동면                                  0665      경상북도  청송군                        Y                               
현서면                                  0666      경상북도  청송군                        Y                               
가산면                                  0667      경상북도  칠곡군                        Y                               
기산면                                  0668      경상북도  칠곡군                        Y                               
동명면                                  0669      경상북도  칠곡군                        Y                               
북삼읍                                  0670      경상북도  칠곡군                        Y                               
석적읍                                  0671      경상북도  칠곡군                        Y                               
약목면                                  0672      경상북도  칠곡군                        Y                               
왜관읍                                  0673      경상북도  칠곡군                        Y                               
지천면                                  0674      경상북도  칠곡군                        Y                               
구룡포읍                                0675      경상북도  포항시 남�                    Y                               
대송면                                  0676      경상북도  포항시 남�                    Y                               
동해면                                  0677      경상북도  포항시 남�                    Y                               
연일읍                                  0678      경상북도  포항시 남�                    Y                               
오천읍                                  0679      경상북도  포항시 남�                    Y                               
장기면                                  0680      경상북도  포항시 남�                    Y                               
호미곶면                                0681      경상북도  포항시 남�                    Y                               
기계면                                  0682      경상북도  포항시 북�                    Y                               
기북면                                  0683      경상북도  포항시 북�                    Y                               
송라면                                  0684      경상북도  포항시 북�                    Y                               
신광면                                  0685      경상북도  포항시 북�                    Y                               
죽장면                                  0686      경상북도  포항시 북�                    Y                               
